Month,Day,Time,Quantity,Cost
Feb,21,2.5,1,26650000.0
Feb,21,3.0,1,26800000.0
Feb,21,3.5,1,26900000.0
Feb,21,4.0,2,26915000.0
Feb,21,10.0,1,26000000.0
Feb,21,10.5,1,26000000.0
Feb,21,11.0,1,26000000.0
Feb,21,11.5,4,26720000.0
Feb,21,12.0,2,26925000.0
Feb,21,13.5,1,26919900.0
Feb,21,16.0,1,26930000.0
Feb,21,18.0,2,26939000.0
Feb,21,19.0,3,26556300.0
Feb,21,19.5,1,26940000.0
Feb,21,21.5,6,26937000.0
Feb,21,22.0,1,26937000.0
Feb,21,23.5,1,26936500.0
Feb,22,0.5,1,26750000.0
Feb,22,1.0,3,26800000.0
Feb,22,1.5,1,26630000.0
Feb,22,2.0,2,26650000.0
Feb,22,3.5,1,26650000.0
Feb,22,4.0,2,26550000.0
Feb,22,4.5,10,25500000.0
Feb,22,5.0,18,25500000.0
Feb,22,5.5,1,26111100.0
Feb,22,6.0,11,25000000.0
Feb,22,7.0,1,26000000.0
Feb,22,7.5,15,26300000.0
Feb,22,8.0,15,26661800.0
Feb,22,9.0,2,26800000.0
Feb,22,9.5,1,26800000.0
Feb,22,12.5,3,26780000.0
Feb,22,13.0,7,26700000.0
Feb,22,15.5,1,26800000.0
Feb,22,16.5,1,26800000.0
Feb,22,17.0,25,25500000.0
Feb,22,18.0,2,26350000.0
Feb,22,19.0,1,26450000.0
Feb,22,19.5,2,26400000.0
Feb,22,23.0,3,26400000.0
Feb,23,0.0,9,26700000.0
Feb,23,0.5,1,26700000.0
Feb,23,1.0,1,26700000.0
Feb,23,1.5,1,26700000.0
Feb,23,5.5,5,26749700.0
Feb,23,8.5,1,26650000.0
Feb,23,12.0,2,26250000.0
Feb,23,12.5,3,26650000.0
Feb,23,13.0,2,26700000.0
Feb,23,14.0,1,26700000.0
Feb,23,15.0,9,26750000.0
Feb,23,16.5,1,26850000.0
Feb,23,17.0,4,26300000.0
Feb,23,17.5,2,26000000.0
Feb,23,18.5,1,26450000.0
Feb,23,19.0,1,26000000.0
Feb,23,19.5,2,25785600.0
Feb,23,21.0,14,26650000.0
Feb,23,21.5,1,26750000.0
Feb,23,22.5,13,26503000.0
Feb,24,1.0,2,26325000.0
Feb,24,1.5,3,25500000.0
Feb,24,2.0,1,26000000.0
Feb,24,3.0,1,26190000.0
Feb,24,3.5,2,26000000.0
Feb,24,4.0,1,26200000.0
Feb,24,4.5,2,26450000.0
Feb,24,5.5,9,26000000.0
Feb,24,6.0,2,26450000.0
Feb,24,7.0,1,26790000.0
Feb,24,11.5,4,26500000.0
Feb,24,14.5,1,26700000.0
Feb,24,15.0,4,26800000.0
Feb,24,16.0,1,26800000.0
Feb,24,17.0,1,26800000.0
Feb,24,19.0,1,26799000.0
Feb,24,20.0,2,26800000.0
Feb,24,21.0,1,26500000.0
Feb,24,21.5,9,26500000.0
Feb,24,22.5,1,26800000.0
Feb,24,23.0,8,25912500.0
Feb,24,23.5,2,26000000.0
Feb,25,0.0,14,26000000.0
Feb,25,1.0,2,26350000.0
Feb,25,2.0,4,26300000.0
Feb,25,3.0,1,26350000.0
Feb,25,4.0,2,26575000.0
Feb,25,4.5,2,26695000.0
Feb,25,5.0,2,26695000.0
Feb,25,6.0,7,26500000.0
Feb,25,10.5,2,26125000.0
Feb,25,12.5,8,26674800.0
Feb,25,15.0,3,26650000.0
Feb,25,16.0,1,26675000.0
Feb,25,16.5,3,26500000.0
Feb,25,17.5,2,26500000.0
Feb,25,18.0,1,26100000.0
Feb,25,18.5,1,26475000.0
Feb,25,19.0,2,26662500.0
Feb,25,19.5,2,26675000.0
Feb,25,20.5,13,26675000.0
Feb,25,21.0,2,26689000.0
Feb,25,21.5,1,26689000.0
Feb,25,23.0,1,26689000.0
Feb,25,23.5,1,26500000.0
Feb,26,0.0,1,26500000.0
Feb,26,1.0,7,26500000.0
Feb,26,1.5,1,26200000.0
Feb,26,2.0,2,26485000.0
Feb,26,2.5,6,26759000.0
Feb,26,3.0,1,26600000.0
Feb,26,3.5,6,26759000.0
Feb,26,4.0,5,26000000.0
Feb,26,4.5,4,26600000.0
Feb,26,6.0,17,26250000.0
Feb,26,6.5,18,26250000.0
Feb,26,7.0,70,26500000.0
Feb,26,7.5,49,26600000.0
Feb,26,8.0,1,26650000.0
Feb,26,9.0,3,26682000.0
Feb,26,10.5,4,26745000.0
Feb,26,12.5,1,26750000.0
Feb,26,13.0,1,26740000.0
Feb,26,15.0,1,26740000.0
Feb,26,16.0,1,26750000.0
Feb,26,16.5,1,26750000.0
Feb,26,18.0,4,26472500.0
Feb,26,18.5,2,26050000.0
Feb,26,19.0,3,26000000.0
Feb,26,20.0,2,26250000.0
Feb,26,20.5,4,25940000.0
Feb,26,21.0,5,25960000.0
Feb,26,21.5,20,25500000.0
Feb,26,22.5,6,26131900.0
Feb,26,23.0,8,26200000.0
Feb,27,0.5,2,26400000.0
Feb,27,1.5,3,26300000.0
Feb,27,2.0,10,26300000.0
Feb,27,3.0,3,26500000.0
Feb,27,4.0,6,26790800.0
Feb,27,6.0,5,26800000.0
Feb,27,7.0,4,26663300.0
Feb,27,7.5,2,26800000.0
Feb,27,8.0,1,26840000.0
Feb,27,8.5,1,26000000.0
Feb,27,9.0,1,26650000.0
Feb,27,11.0,1,26750000.0
Feb,27,11.5,1,26850000.0
Feb,27,12.0,1,26900000.0
Feb,27,13.5,7,26920000.0
Feb,27,14.0,1,26900000.0
Feb,27,14.5,1,26940000.0
Feb,27,15.0,2,26940000.0
Feb,27,15.5,1,26940000.0
Feb,27,17.5,1,26940000.0
Feb,27,20.0,5,26000000.0
Feb,27,20.5,1,26600000.0
Feb,27,21.0,2,26600000.0
Feb,27,22.0,6,26725000.0
Feb,27,22.5,1,26600000.0
Feb,27,23.5,1,26500000.0
Feb,28,0.5,2,26935000.0
Feb,28,1.0,7,26834300.0
Feb,28,1.5,1,25500000.0
Feb,28,2.0,1,26700000.0
Feb,28,4.5,1,26750000.0
Feb,28,5.5,1,26750000.0
Feb,28,6.0,8,26750000.0
Feb,28,7.5,1,26700000.0
Feb,28,8.0,10,27000000.0
Feb,28,9.0,2,26450000.0
Feb,28,11.0,1,27095000.0
Feb,28,12.0,2,27150000.0
Feb,28,12.5,3,27200000.0
Feb,28,14.0,1,27200000.0
Feb,28,14.5,1,27250000.0
Feb,28,16.0,1,26800000.0
Feb,28,16.5,1,26700000.0
Feb,28,17.0,1,26990000.0
Feb,28,17.5,3,27000000.0
Feb,28,18.0,4,26700000.0
Feb,28,18.5,4,26500000.0
Feb,28,19.0,2,26950000.0
Feb,28,19.5,3,27000000.0
Feb,28,20.0,2,27000000.0
Feb,28,21.0,1,26900000.0
Feb,28,22.5,2,26900000.0
Mar,1,1.0,1,27000000.0
Mar,1,2.0,1,26400000.0
Mar,1,2.5,6,27000000.0
Mar,1,3.0,2,27100000.0
Mar,1,3.5,12,26000000.0
Mar,1,4.5,3,26800000.0
Mar,1,5.0,2,26995000.0
Mar,1,5.5,3,26866700.0
Mar,1,6.0,2,26250000.0
Mar,1,6.5,3,26500000.0
Mar,1,8.0,1,26495000.0
Mar,1,8.5,2,26495000.0
Mar,1,9.0,1,26495000.0
Mar,1,9.5,2,26497500.0
Mar,1,10.5,3,26500000.0
Mar,1,12.0,2,26600000.0
Mar,1,12.5,1,26700000.0
Mar,1,13.0,5,26700000.0
Mar,1,13.5,4,26000000.0
Mar,1,14.0,1,26800000.0
Mar,1,14.5,3,26900000.0
Mar,1,15.0,3,26933300.0
Mar,1,16.0,3,26833300.0
Mar,1,16.5,8,26550000.0
Mar,1,17.0,3,27000000.0
Mar,1,17.5,2,27075000.0
Mar,1,18.5,3,27144000.0
Mar,1,19.0,3,26500000.0
Mar,1,19.5,5,26816700.0
Mar,1,20.0,5,26500000.0
Mar,1,20.5,1,26600000.0
Mar,1,21.0,1,26700000.0
Mar,1,22.0,1,26700000.0
Mar,1,22.5,6,26700000.0
Mar,1,23.0,6,26800000.0
Mar,1,23.5,1,26800000.0
Mar,2,0.0,1,27000000.0
Mar,2,1.0,8,26337500.0
Mar,2,1.5,8,26485600.0
Mar,2,2.0,7,26342900.0
Mar,2,2.5,1,26450000.0
Mar,2,3.0,11,26390900.0
Mar,2,3.5,2,26350000.0
Mar,2,4.5,4,26716700.0
Mar,2,5.0,1,26688800.0
Mar,2,5.5,2,26688800.0
Mar,2,6.0,2,7543250.0
Mar,2,6.5,2,26680000.0
Mar,2,10.0,1,26450000.0
Mar,2,12.5,4,26500000.0
Mar,2,13.0,1,26500000.0
Mar,2,14.5,1,26500000.0
Mar,2,16.5,2,26475000.0
Mar,2,17.0,2,26450000.0
Mar,2,17.5,2,26500000.0
Mar,2,18.0,1,26500000.0
Mar,2,18.5,6,26450000.0
Mar,2,19.0,2,26500000.0
Mar,2,19.5,3,26500000.0
Mar,2,20.0,3,26650000.0
Mar,2,20.5,3,26648000.0
Mar,2,21.0,1,26648000.0
Mar,2,21.5,4,26647900.0
Mar,2,22.5,2,26250000.0
Mar,2,23.5,7,26000000.0
Mar,3,0.0,2,26300000.0
Mar,3,0.5,1,26300000.0
Mar,3,1.0,1,26000000.0
Mar,3,1.5,2,26100000.0
Mar,3,2.0,3,26200000.0
Mar,3,4.0,1,26000000.0
Mar,3,4.5,2,26350000.0
Mar,3,5.0,2,26547500.0
Mar,3,5.5,2,25994500.0
Mar,3,6.0,2,26500000.0
Mar,3,6.5,1,26250000.0
Mar,3,7.0,5,26485000.0
Mar,3,8.5,1,26000000.0
Mar,3,9.0,1,26000000.0
Mar,3,11.0,3,25600000.0
Mar,3,11.5,3,26100000.0
Mar,3,12.5,1,26300000.0
Mar,3,13.0,2,26096500.0
Mar,3,13.5,1,26493000.0
Mar,3,14.0,1,26500000.0
Mar,3,14.5,3,25100100.0
Mar,3,15.0,4,26125000.0
Mar,3,15.5,1,26000000.0
Mar,3,16.0,1,26450000.0
Mar,3,16.5,2,26448900.0
Mar,3,17.5,9,25700000.0
Mar,3,18.0,7,26100000.0
Mar,3,18.5,4,26200000.0
Mar,3,19.5,3,26450000.0
Mar,3,20.0,4,25500000.0
Mar,3,20.5,5,25500000.0
Mar,3,21.0,14,25000000.0
Mar,3,21.5,2,26199900.0
Mar,3,22.0,6,26200000.0
Mar,3,22.5,5,26199900.0
Mar,3,23.0,7,26200000.0
Mar,3,23.5,2,26200000.0
Mar,4,0.0,3,26195000.0
Mar,4,0.5,1,26190000.0
Mar,4,1.0,19,24000000.0
Mar,4,1.5,71,25996500.0
Mar,4,2.0,38,26000000.0
Mar,4,2.5,33,24000000.0
Mar,4,3.0,3,26200000.0
Mar,4,3.5,8,25899800.0
Mar,4,4.0,1,26000000.0
Mar,4,4.5,7,25500000.0
Mar,4,5.0,10,25909400.0
Mar,4,6.0,2,25500000.0
Mar,4,6.5,5,26190000.0
Mar,4,7.0,2,26190000.0
Mar,4,9.0,1,26000000.0
Mar,4,10.0,1,26180000.0
Mar,4,10.5,1,26190000.0
Mar,4,11.0,3,26190000.0
Mar,4,11.5,1,26190000.0
Mar,4,12.5,1,26190000.0
Mar,4,13.0,2,26095000.0
Mar,4,13.5,1,25800000.0
Mar,4,14.0,4,25800000.0
Mar,4,15.5,1,26000000.0
Mar,4,17.5,1,26000000.0
Mar,4,18.0,1,26100000.0
Mar,4,18.5,1,26100000.0
Mar,4,19.0,1,26000000.0
Mar,4,20.0,1,25750000.0
Mar,4,21.0,1,26140000.0
Mar,4,21.5,3,25500000.0
Mar,4,23.0,1,25750000.0
Mar,4,23.5,1,25800000.0
Mar,5,0.0,1,25800000.0
Mar,5,1.0,1,25800000.0
Mar,5,2.0,3,26000000.0
Mar,5,2.5,12,24400000.0
Mar,5,3.0,3,25970000.0
Mar,5,3.5,15,25970000.0
Mar,5,4.5,1,25000000.0
Mar,5,5.0,1,25800000.0
Mar,5,5.5,1,26000000.0
Mar,5,6.0,1,26000000.0
Mar,5,7.0,12,24000000.0
Mar,5,7.5,3,25000000.0
Mar,5,8.0,4,24900000.0
Mar,5,10.5,1,25500000.0
Mar,5,11.5,1,25500000.0
Mar,5,13.0,2,25500000.0
Mar,5,15.0,1,25800000.0
Mar,5,16.5,3,25800000.0
Mar,5,17.0,18,26000000.0
Mar,5,17.5,5,26175000.0
Mar,5,18.0,13,26500000.0
Mar,5,18.5,8,26500000.0
Mar,5,19.0,1,26480000.0
Mar,5,20.0,2,25725000.0
Mar,5,20.5,2,26000000.0
Mar,5,21.5,4,26172500.0
Mar,5,22.5,4,26376700.0
Mar,5,23.0,1,26300000.0
Mar,5,23.5,2,26250000.0
Mar,6,0.5,1,26230000.0
Mar,6,2.0,1,25900000.0
Mar,6,2.5,1,25900000.0
Mar,6,3.5,9,26000000.0
Mar,6,4.0,6,26000000.0
Mar,6,4.5,6,25666700.0
Mar,6,5.5,1,25990000.0
Mar,6,6.0,6,26000000.0
Mar,6,7.0,3,26200000.0
Mar,6,8.5,3,26233300.0
Mar,6,10.0,2,26390000.0
Mar,6,12.0,1,25900000.0
Mar,6,13.5,3,26390000.0
Mar,6,14.0,1,26390000.0
Mar,6,14.5,2,25000000.0
Mar,6,17.0,1,26190000.0
Mar,6,17.5,3,26390000.0
Mar,6,18.5,1,26100000.0
Mar,6,20.0,1,26400000.0
Mar,6,22.0,3,25000000.0
Mar,7,0.0,2,26320000.0
Mar,7,1.0,2,26150000.0
Mar,7,2.0,1,26300000.0
Mar,7,3.0,1,26000000.0
Mar,7,4.0,4,25250200.0
Mar,7,5.5,1,25750000.0
Mar,7,6.0,5,26060000.0
Mar,7,6.5,2,26000000.0
Mar,7,7.0,40,25000000.0
Mar,7,7.5,1,25900000.0
Mar,7,8.0,1,25700000.0
Mar,7,8.5,1,25888000.0
Mar,7,9.0,1,25000000.0
Mar,7,9.5,6,25000000.0
Mar,7,12.5,1,25500000.0
Mar,7,13.5,6,25533000.0
Mar,7,14.5,2,25500000.0
Mar,7,15.0,5,25500000.0
Mar,7,15.5,2,25700000.0
Mar,7,16.0,1,25750000.0
Mar,7,16.5,1,25800000.0
Mar,7,17.0,1,25888000.0
Mar,7,17.5,7,25555600.0
Mar,7,18.0,4,25888000.0
Mar,7,19.0,46,25300000.0
Mar,7,19.5,35,24000000.0
Mar,7,20.0,2,25300000.0
Mar,7,20.5,4,25350000.0
Mar,7,22.0,3,25250000.0
Mar,7,22.5,4,25750000.0
Mar,7,23.0,1,25721500.0
Mar,8,0.0,1,25720000.0
Mar,8,1.0,1,25200000.0
Mar,8,1.5,2,25355000.0
Mar,8,2.0,2,25710000.0
Mar,8,2.5,1,25650000.0
Mar,8,3.0,2,25650000.0
Mar,8,3.5,1,25500000.0
Mar,8,4.0,2,25632800.0
Mar,8,5.0,1,25710000.0
Mar,8,6.0,14,24000000.0
Mar,8,6.5,2,25664500.0
Mar,8,7.0,1,25550000.0
Mar,8,8.0,1,25500000.0
Mar,8,8.5,1,25250000.0
Mar,8,9.0,1,25500000.0
Mar,8,10.0,3,25500000.0
Mar,8,13.5,1,25500000.0
Mar,8,16.0,9,25490000.0
Mar,8,17.0,6,25250000.0
Mar,8,17.5,7,25500000.0
Mar,8,18.0,2,25680000.0
Mar,8,18.5,5,25680000.0
Mar,8,19.0,1,25680000.0
Mar,8,20.0,1,25650000.0
Mar,8,20.5,3,25680000.0
Mar,8,21.5,2,25680000.0
Mar,8,22.0,1,25700000.0
Mar,8,22.5,2,25575000.0
Mar,8,23.0,6,24960000.0
Mar,8,23.5,5,24990000.0
Mar,9,0.0,1,25600000.0
Mar,9,1.0,3,25600000.0
Mar,9,2.0,3,25600000.0
Mar,9,2.5,9,25375000.0
Mar,9,3.5,1,25000000.0
Mar,9,4.5,4,25699000.0
Mar,9,6.5,1,25699000.0
Mar,9,8.0,2,25690000.0
Mar,9,8.5,4,25000000.0
Mar,9,9.5,1,25659100.0
Mar,9,12.5,1,25000000.0
Mar,9,13.5,3,25690000.0
Mar,9,14.0,1,25100000.0
Mar,9,14.5,2,25100000.0
Mar,9,15.0,2,25672100.0
Mar,9,15.5,1,25690000.0
Mar,9,17.0,4,25500000.0
Mar,9,17.5,3,25692500.0
Mar,9,19.0,1,25350000.0
Mar,9,19.5,6,23950000.0
Mar,9,20.0,10,23971000.0
Mar,9,20.5,2,25395000.0
Mar,9,21.0,1,25495000.0
Mar,9,21.5,1,25740000.0
Mar,9,22.0,5,25150000.0
Mar,9,22.5,4,25000000.0
Mar,9,23.0,1,25400000.0
Mar,10,0.0,1,25650000.0
Mar,10,2.0,3,25575000.0
Mar,10,3.5,1,25600000.0
Mar,10,4.0,1,25500000.0
Mar,10,4.5,4,25690000.0
Mar,10,5.0,1,25200000.0
Mar,10,6.0,3,25739000.0
Mar,10,7.0,1,25739000.0
Mar,10,8.0,1,25730000.0
Mar,10,9.5,1,25700000.0
Mar,10,11.0,1,25700000.0
Mar,10,14.0,1,25000000.0
Mar,10,15.0,1,25000000.0
Mar,10,15.5,3,2500000.0
Mar,10,16.0,3,25250000.0
Mar,10,18.0,1,25250000.0
Mar,10,18.5,3,25600000.0
Mar,10,20.5,2,25450000.0
Mar,10,21.0,1,25495000.0
Mar,10,22.0,3,25000000.0
Mar,10,23.5,1,25195000.0
Mar,11,0.0,84,26500000.0
Mar,11,1.5,5,25160000.0
Mar,11,2.0,5,25250000.0
Mar,11,2.5,4,25500000.0
Mar,11,3.0,2,25150000.0
Mar,11,4.5,2,25250000.0
Mar,11,5.0,1,2530000.0
Mar,11,6.0,1,25000000.0
Mar,11,6.5,2,25000000.0
Mar,11,7.5,1,24920000.0
Mar,11,9.0,13,25000000.0
Mar,11,9.5,3,24600000.0
Mar,11,10.0,4,24750000.0
Mar,11,10.5,1,25000000.0
Mar,11,11.0,1,25000000.0
Mar,11,11.5,1,25250000.0
Mar,11,12.0,1,25250000.0
Mar,11,15.0,1,25200000.0
Mar,11,15.5,15,25200000.0
Mar,11,16.0,10,25300000.0
Mar,11,17.0,8,25000000.0
Mar,11,23.0,2,25300000.0
Mar,12,0.0,5,24900000.0
Mar,12,1.5,1,25070000.0
Mar,12,2.5,1,25100000.0
Mar,12,3.0,2,25220000.0
Mar,12,9.0,1,25210000.0
Mar,12,10.5,3,24500000.0
Mar,12,11.5,1,25199700.0
Mar,12,12.0,2,25200000.0
Mar,12,14.0,1,25200000.0
Mar,12,14.5,1,25200000.0
Mar,12,15.0,1,25200000.0
Mar,12,15.5,3,25200000.0
Mar,12,16.0,1,25200000.0
Mar,12,16.5,1,25200000.0
Mar,12,17.0,1,25200000.0
Mar,12,17.5,5,25199500.0
Mar,12,20.0,2,25050000.0
Mar,12,20.5,4,25000000.0
Mar,13,0.0,5,25100000.0
Mar,13,3.5,1,25000000.0
Mar,13,4.0,1,25000000.0
Mar,13,4.5,2,25050000.0
Mar,13,6.5,11,25100000.0
Mar,13,7.0,1,25250000.0
Mar,13,8.0,1,25400000.0
Mar,13,8.5,1,25400000.0
Mar,13,10.5,8,25000000.0
Mar,13,12.0,2,25000000.0
Mar,13,14.0,1,25300000.0
Mar,13,14.5,2,25350000.0
Mar,13,15.0,3,25400000.0
Mar,13,17.0,5,25400000.0
Mar,13,18.0,4,25400000.0
Mar,13,18.5,1,25400000.0
Mar,13,20.0,1,25500000.0
Mar,13,21.0,1,25400000.0
Mar,13,21.5,3,25000000.0
Mar,13,22.0,1,25100000.0
Mar,13,22.5,2,25300000.0
Mar,13,23.0,3,25300000.0
Mar,14,0.0,8,25300000.0
Mar,14,0.5,1,25300000.0
Mar,14,1.5,16,25000000.0
Mar,14,2.0,17,25300000.0
Mar,14,3.0,3,25000000.0
Mar,14,3.5,4,25000000.0
Mar,14,4.0,1,25000000.0
Mar,14,4.5,2,25000000.0
Mar,14,8.0,5,24750000.0
Mar,14,8.5,18,25302800.0
Mar,14,11.0,1,25650000.0
Mar,14,13.0,1,25600000.0
Mar,14,14.0,2,25550000.0
Mar,14,15.0,1,25500000.0
Mar,14,16.0,1,25350000.0
Mar,14,16.5,2,25500000.0
Mar,14,17.0,1,25500000.0
Mar,14,17.5,3,25500000.0
Mar,14,18.0,1,25000000.0
Mar,14,19.0,1,25400000.0
Mar,14,22.0,4,25250000.0
Mar,14,22.5,1,25000000.0
Mar,14,23.0,5,25250000.0
Mar,15,1.5,1,25000000.0
Mar,15,2.0,3,25000000.0
Mar,15,3.0,2,25000000.0
Mar,15,3.5,1,25000000.0
Mar,15,6.0,5,25200000.0
Mar,15,8.5,2,24975000.0
Mar,15,10.0,1,25095000.0
Mar,15,11.5,2,25200000.0
Mar,15,12.0,6,25200000.0
Mar,15,14.5,2,25200000.0
Mar,15,15.0,2,25200000.0
Mar,15,15.5,2,25100000.0
Mar,15,17.0,1,25200000.0
Mar,15,17.5,1,25200000.0
Mar,15,18.0,2,25150000.0
Mar,15,18.5,1,25200000.0
Mar,15,19.0,8,25250000.0
Mar,15,19.5,2,25150000.0
Mar,15,20.0,7,25000000.0
Mar,15,20.5,8,25490000.0
Mar,15,22.5,3,25150000.0
Mar,15,23.0,5,25200000.0
Mar,16,0.0,1,25250000.0
Mar,16,0.5,1,25250000.0
Mar,16,2.0,1,25250000.0
Mar,16,2.5,5,25000000.0
Mar,16,3.0,18,25315000.0
Mar,16,3.5,10,25000000.0
Mar,16,4.5,1,25000000.0
Mar,16,6.0,3,25000000.0
Mar,16,7.5,1,25000000.0
Mar,16,8.0,1,25200000.0
Mar,16,8.5,1,25000000.0
Mar,16,9.0,3,25000000.0
Mar,16,9.5,4,24800000.0
Mar,16,12.5,1,25000000.0
Mar,16,13.0,2,25000000.0
Mar,16,13.5,2,25100000.0
Mar,16,14.0,2,25000000.0
Mar,16,15.5,1,24900000.0
Mar,16,17.0,5,25000000.0
Mar,16,18.0,1,25200000.0
Mar,16,18.5,2,25225000.0
Mar,16,19.0,7,25225000.0
Mar,16,20.0,15,25218000.0
Mar,16,21.5,23,25344300.0
Mar,16,23.0,5,25050000.0
Mar,17,0.5,4,25100000.0
Mar,17,1.0,6,25100000.0
Mar,17,1.5,9,24822200.0
Mar,17,2.0,3,25000000.0
Mar,17,2.5,1,25250000.0
Mar,17,3.0,2,25250000.0
Mar,17,3.5,1,25200000.0
Mar,17,5.0,1,25000000.0
Mar,17,5.5,1,25000000.0
Mar,17,6.5,6,25000000.0
Mar,17,7.5,2,25000000.0
Mar,17,9.0,4,25000000.0
Mar,17,10.5,1,25100000.0
Mar,17,11.0,1,25200000.0
Mar,17,12.5,2,25200000.0
Mar,17,13.5,5,25250000.0
Mar,17,14.5,3,25000000.0
Mar,17,15.0,7,25000000.0
Mar,17,15.5,3,25100000.0
Mar,17,16.5,1,25250000.0
Mar,17,17.0,1,25440000.0
Mar,17,17.5,3,25000000.0
Mar,17,19.5,2,25200000.0
Mar,17,20.5,10,25495000.0
Mar,17,21.0,12,25500000.0
Mar,17,21.5,3,25300000.0
Mar,17,22.0,2,25500000.0
Mar,17,22.5,1,25500000.0
Mar,17,23.0,4,25000000.0
Mar,18,2.0,18,25140000.0
Mar,18,2.5,2,25225000.0
Mar,18,4.0,1,25450000.0
Mar,18,5.0,2,25450000.0
Mar,18,8.0,1,25450000.0
Mar,18,9.0,3,25450000.0
Mar,18,11.5,1,25400000.0
Mar,18,13.0,1,25200000.0
Mar,18,14.5,1,25200000.0
Mar,18,15.5,3,25200000.0
Mar,18,16.5,4,25250000.0
Mar,18,17.0,5,25225000.0
Mar,18,19.0,3,25200000.0
Mar,18,19.5,1,25200000.0
Mar,18,20.0,1,25000000.0
Mar,18,20.5,1,25000000.0
Mar,18,21.0,2,24900000.0
Mar,18,21.5,3,24900000.0
Mar,18,22.0,1,25000000.0
Mar,18,23.5,1,24900000.0
Mar,19,0.0,2,24900000.0
Mar,19,0.5,1,25000000.0
Mar,19,1.0,3,24800000.0
Mar,19,1.5,1,25000000.0
Mar,19,2.0,3,25000000.0
Mar,19,2.5,25,25000000.0
Mar,19,3.0,2,25000000.0
Mar,19,3.5,3,25000000.0
Mar,19,4.5,1,25000000.0
Mar,19,5.0,2,25000000.0
Mar,19,5.5,15,24800000.0
Mar,19,6.0,18,24800000.0
Mar,19,7.5,1,25050000.0
Mar,19,9.5,3,25150000.0
Mar,19,13.0,1,25200000.0
Mar,19,14.5,1,25200000.0
Mar,19,16.0,1,25200000.0
Mar,19,16.5,9,25200000.0
Mar,19,17.0,2,25100000.0
Mar,19,18.5,1,25100000.0
Mar,19,19.0,7,25000000.0
Mar,19,19.5,2,25000000.0
Mar,19,20.0,6,25000000.0
Mar,19,20.5,2,24800000.0
Mar,19,21.0,2,24800000.0
Mar,19,21.5,13,24700000.0
Mar,19,22.5,4,24350000.0
Mar,19,23.0,1,24700000.0
Mar,19,23.5,2,24350000.0
Mar,20,0.0,1,24700000.0
Mar,20,1.0,17,24500000.0
Mar,20,1.5,5,25150000.0
Mar,20,2.0,2,24650000.0
Mar,20,2.5,4,24500000.0
Mar,20,3.0,7,24500000.0
Mar,20,4.0,1,24650000.0
Mar,20,4.5,1,24785000.0
Mar,20,6.5,5,24785000.0
Mar,20,7.0,1,25100000.0
Mar,20,7.5,4,24785000.0
Mar,20,11.0,1,25140000.0
Mar,20,13.5,2,25132500.0
Mar,20,15.5,5,25000000.0
Mar,20,16.5,1,25000000.0
Mar,20,17.0,3,25100000.0
Mar,20,19.0,5,24800000.0
Mar,20,19.5,3,24800000.0
Mar,20,20.0,1,24800000.0
Mar,20,21.0,1,24800000.0
Mar,20,21.5,3,24800000.0
Mar,20,22.5,12,24500000.0
Mar,20,23.0,1,24750000.0
Mar,21,0.0,4,24500000.0
Mar,21,0.5,6,24400000.0
Mar,21,1.0,6,24600000.0
Mar,21,1.5,1,24550000.0
Mar,21,2.5,1,24550000.0
Mar,21,3.5,4,24600000.0
Mar,21,4.5,1,24500000.0
Mar,21,5.5,1,24500000.0
Mar,21,6.5,1,24495000.0
Mar,21,8.0,1,24500000.0
Mar,21,9.0,1,24500000.0
Mar,21,10.5,3,24500000.0
Mar,21,11.0,1,24500000.0
Mar,21,11.5,1,24500000.0
Mar,21,12.5,6,24500000.0
Mar,21,13.0,2,25000000.0
Mar,21,13.5,4,24945000.0
Mar,21,15.0,2,24972500.0
Mar,21,15.5,2,25000000.0
Mar,21,16.0,1,24950000.0
Mar,21,19.0,1,24900000.0
Mar,21,19.5,1,24800000.0
Mar,21,20.5,2,24000000.0
Mar,21,21.0,3,24500000.0
Mar,21,23.5,5,24400000.0
Mar,22,0.5,2,24450000.0
Mar,22,2.0,3,24380000.0
Mar,22,2.5,2,24290000.0
Mar,22,3.0,6,23850000.0
Mar,22,3.5,2,24000000.0
Mar,22,4.0,1,24200000.0
Mar,22,4.5,1,24200000.0
Mar,22,5.0,15,24054700.0
Mar,22,5.5,6,24000000.0
Mar,22,7.0,4,24740000.0
Mar,22,7.5,5,23500000.0
Mar,22,8.5,3,24745000.0
Mar,22,9.0,12,24000000.0
Mar,22,9.5,2,24800000.0
Mar,22,11.5,1,24500000.0
Mar,22,12.0,7,24800000.0
Mar,22,13.0,5,24800000.0
Mar,22,13.5,8,25000000.0
Mar,22,15.0,6,24500000.0
Mar,22,17.5,6,24500000.0
Mar,22,18.0,2,24500000.0
Mar,22,18.5,1,24500000.0
Mar,22,19.0,4,24500000.0
Mar,22,19.5,1,24700000.0
Mar,22,21.0,11,24700000.0
Mar,22,21.5,2,24985000.0
Mar,22,23.0,1,24950000.0
Mar,23,0.5,1,24750000.0
Mar,23,1.0,2,24375000.0
Mar,23,3.0,3,24500000.0
Mar,23,3.5,2,24650000.0
Mar,23,4.5,1,24600000.0
Mar,23,6.5,3,24495000.0
Mar,23,7.0,1,24700000.0
Mar,23,7.5,1,24500000.0
Mar,23,9.0,1,24500000.0
Mar,23,11.5,5,24783800.0
